Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,61.594204000000005,65.546776,61.100131999999995,63.735176,49.975788,3329100
2000-01-04,63.735176,63.735176,60.441371999999994,60.770752,47.651325,2361900
2000-01-05,60.60606,63.899868000000005,59.453228,63.899868000000005,50.104915999999996,2375400
2000-01-06,62.088276,63.076416,61.594204000000005,62.58234399999999,49.071815,1650100
2000-01-07,62.58234399999999,65.217392,60.770752,64.06456,50.234047,2366900
2000-01-10,65.217392,65.217392,62.252964,62.58234399999999,49.071815,1913100
2000-01-11,62.911724,63.405795999999995,61.100131999999995,61.923584,48.555283,2243300
2000-01-12,61.264824,62.58234399999999,61.100131999999995,61.758892,48.426144,1156300
2000-01-13,61.923584,63.735176,60.93544,63.405795999999995,49.717506,1669000
2000-01-14,63.735176,64.06456,61.429512,62.088276,48.684406,1565700
2000-01-18,62.58234399999999,62.747036,61.429512,62.252964,48.813553000000006,1336500
2000-01-19,61.758892,62.747036,58.465084,62.747036,49.200947,4073700
2000-01-20,61.923584,61.923584,59.61792,59.9473,47.00565,1628000
2000-01-21,60.441371999999994,60.441371999999994,57.971016000000006,58.300396,45.714279,1739200
2000-01-24,58.794468,59.9473,56.324112,57.312252,44.939448999999996,2019300
2000-01-25,57.971016000000006,58.95915600000001,55.33596800000001,57.806324,45.326851,2594200
2000-01-26,58.794468,59.453228,57.641631999999994,57.971016000000006,45.456001,1849400
2000-01-27,58.794468,58.794468,55.33596800000001,56.4888,44.29377,1893900
2000-01-28,56.324112,56.4888,54.018443999999995,54.018443999999995,42.356735,1526400
2000-01-31,55.665348,55.830040000000004,54.347828,55.006588,43.131557,1217800
2000-02-01,55.171276,55.994728,54.67720799999999,54.841896,43.002415,1222000
2000-02-02,55.830040000000004,56.818180000000005,55.006588,55.171276,43.260689,1328500
2000-02-03,56.15942,57.312252,55.500659999999996,57.312252,44.939448999999996,1515800
2000-02-04,57.971016000000006,58.465084,56.818180000000005,57.971016000000006,45.456001,1387600
2000-02-07,57.806324,57.971016000000006,56.818180000000005,57.147564,44.810322,883800
2000-02-08,57.147564,58.794468,55.830040000000004,57.312252,44.939448999999996,1615100
2000-02-09,57.971016000000006,58.95915600000001,56.324112,56.982872,44.681187,1809900
2000-02-10,56.65349200000001,56.65349200000001,54.018443999999995,54.67720799999999,42.873287,2832600
2000-02-11,55.006588,55.006588,53.030304,53.359683999999994,41.840199,1871300
2000-02-14,55.33596800000001,58.300396,55.006588,57.971016000000006,45.456001,2965900
2000-02-15,58.465084,59.123847999999995,56.15942,58.629776,45.972538,2332000
2000-02-16,57.312252,57.641631999999994,56.15942,56.4888,44.29377,1130400
2000-02-17,57.147564,57.312252,54.841896,55.006588,43.131557,1654300
2000-02-18,55.006588,55.665348,54.512516000000005,55.33596800000001,43.389815999999996,1303800
2000-02-22,55.171276,55.665348,54.347828,55.171276,43.260689,1291800
2000-02-23,55.33596800000001,55.830040000000004,54.183136,54.347828,42.615017,1408000
2000-02-24,54.512516000000005,54.512516000000005,52.865612,53.689064,42.098465000000004,1697400
2000-02-25,53.359683999999994,54.841896,52.700924,53.030304,41.581917,2419100
2000-02-28,53.194992000000006,54.67720799999999,52.865612,54.67720799999999,42.873287,1479400
2000-02-29,53.194992000000006,63.241108,53.194992000000006,57.312252,44.939448999999996,3189600
2000-03-01,58.465084,58.465084,54.841896,56.818180000000005,44.96553,1878400
2000-03-02,56.65349200000001,56.982872,54.67720799999999,55.830040000000004,44.183506,1558100
2000-03-03,56.65349200000001,57.806324,55.006588,55.171276,43.662174,1521400
2000-03-06,55.33596800000001,56.818180000000005,55.33596800000001,56.65349200000001,44.835190000000004,1540700
2000-03-07,56.818180000000005,57.641631999999994,54.018443999999995,54.512516000000005,43.140839,1963200
2000-03-08,54.841896,56.15942,53.524376000000004,55.994728,44.313858,2370700
2000-03-09,55.994728,63.241108,54.67720799999999,59.288536,46.92054,7912000
2000-03-10,60.441371999999994,64.229248,59.9473,64.06456,50.700268,5967200
2000-03-13,61.923584,65.876152,60.93544,64.55863199999999,51.091263,3283800
2000-03-14,63.899868000000005,64.888008,60.770752,61.264824,48.484573,3724600
2000-03-15,62.911724,68.5112,62.088276,67.19367199999999,53.176632,4970500
2000-03-16,69.499344,69.993416,66.534912,67.52305600000001,53.437298,4214700
2000-03-17,66.534912,68.346512,66.370224,68.017128,53.828297,2210700
2000-03-20,68.5112,70.652176,67.85244,68.5112,54.219303000000004,2166200
2000-03-21,69.499344,78.392624,69.16996,78.392624,62.039387,3458500
2000-03-22,74.44005600000001,76.08695999999999,71.146248,71.146248,56.304642,3580800
2000-03-23,72.134384,72.95784,70.48748,70.816864,56.043999,1522900
2000-03-24,71.310936,72.95784,69.66403199999999,70.652176,55.913651,1540300
2000-03-27,70.816864,72.793152,70.48748,71.02265899999999,56.206863,933500
2000-03-28,70.98155200000001,72.134384,70.48748,70.48748,55.783325,1281400
2000-03-29,70.48748,71.146248,68.017128,70.48748,55.783325,1712300
2000-03-30,69.16996,69.993416,67.52305600000001,69.993416,55.392315,1432600
2000-03-31,69.82871999999999,71.64031999999999,68.5112,68.5112,54.219303000000004,1604200
2000-04-03,67.85244,68.017128,65.876152,66.04084,52.264278000000004,2012500
2000-04-04,67.028984,69.82871999999999,64.06456,66.864296,52.915951,2461700
2000-04-05,66.864296,69.00527199999999,66.04084,67.19367199999999,53.176632,1285400
2000-04-06,67.358368,73.122528,67.358368,72.134384,57.086681000000006,2033200
